tsne1,tsne2,tsne3,tsne_clusters
2.6905046,3.75221,1.3600047,2
5.519721,-0.89583117,-3.4316525,2
2.1603274,5.2685847,7.9254904,3
-2.5549278,-10.140211,-5.046308,1
0.59289795,3.9224164,-8.007293,0
-5.0212564,2.063335,0.41604704,3
-3.023875,7.327927,-3.8553996,0
-2.3078444,-6.843029,0.26581764,1
5.244325,-6.3340154,-1.5108646,2
-5.062968,0.6351244,-10.926423,0
-2.7143815,-10.680675,-6.193086,1
-1.9631064,-0.47131914,-7.1569595,0
-6.897748,-3.752422,-0.24629594,1
5.776045,3.8366601,-2.9030614,2
-2.1331964,9.021939,-0.62210464,3
-2.7456083,6.1218934,9.497286,3
-2.3847175,-6.432401,-0.24987629,1
4.068896,-5.711398,-7.553039,0
1.71952,-1.2776341,-9.391861,0
3.6471324,5.0569334,-4.3100486,0
0.64827645,-7.8038397,4.8467364,1
-8.8890085,1.401306,6.562445,3
4.4114656,0.52305424,-7.957853,0
6.91183,1.3257984,-6.794232,0
-9.685677,-0.40968978,4.3098145,3
-7.5959744,-0.7891377,-0.9081283,1
-9.739568,-4.0416803,2.6938076,1
-2.9760034,4.4243245,-3.1636934,0
-4.3943415,-2.1083994,2.8687756,1
-5.3762035,-2.7064953,-2.6944602,1
6.1226606,-2.2682626,3.355616,2
0.5072979,-7.2828956,-5.7313914,1
0.5498485,2.1809068,-1.3161296,0
6.4248004,8.258668,-0.2876972,2
0.736584,0.8027334,1.0192884,3
10.823338,3.0307105,-0.23917128,2
-3.9915984,6.0745187,3.121694,3
0.15285106,4.676421,1.749285,3
7.494891,-0.67231095,-3.3778062,2
-5.9333506,-6.998684,-4.003191,1
1.012903,-6.7475247,-6.7385216,1
-2.386901,-6.06261,-1.1469761,1
-2.8944943,7.4842253,6.9029837,3
-5.619051,-7.5159903,0.32048452,1
5.092393,0.17201667,0.4771955,2
-1.4695685,6.1023264,2.6149757,3
9.607526,-3.6666799,0.70493466,2
5.279934,-0.5793712,-4.8794036,2
7.1779976,6.228266,-4.161222,0
6.5179954,-6.572264,4.8505893,2
-3.0697072,1.6835042,-7.2237864,0
0.35769874,-7.9226255,6.9833093,1
-3.4515867,-3.7777517,-5.486217,1
0.02446697,4.048105,-4.011081,0
-5.6906166,-6.223811,-1.5641071,1
-5.80484,0.50534827,1.4348532,3
2.9572413,-7.466745,-0.42130214,1
2.8589518,-7.1656938,-2.820676,1
2.421877,1.1096363,0.50504816,2
-3.6755702,1.1277101,-1.627916,0
-2.0447848,-6.59753,0.6250804,1
1.6448429,0.10996094,-10.146679,0
-3.7336721,1.5788302,2.7644346,3
-2.2213,2.6035235,8.047386,3
-8.135198,-0.020028722,3.993971,3
0.10832329,-10.436366,-0.97750217,1
-5.0863237,-1.8004632,-5.2346253,1
8.260355,4.1179075,3.7783566,2
2.437673,-6.832864,-2.8955996,1
-5.5054727,-3.2191281,-6.925455,1
-3.2440193,-3.9567819,7.79912,3
0.16414584,4.1989794,-2.1052554,0
9.109154,-1.8032575,3.4915688,2
-0.11158976,5.641566,9.5422535,3
-4.2802877,-3.827137,3.2144442,1
5.3400044,4.455565,5.9516683,2
3.6145825,7.5966115,-1.5372288,0
2.7193482,-1.166187,-11.01565,0
-0.34459063,1.6565123,1.8938141,3
-6.4751844,-4.719536,0.86141914,1
2.619127,-8.339128,-4.8011656,1
-2.8900466,2.1092567,-8.499002,0
-6.6881523,-3.2001889,1.0769354,1
0.8653033,4.131828,4.371449,3
11.220047,3.185701,-0.15468602,2
3.961653,1.5026253,6.738698,2
-2.9458532,-4.599064,0.088159926,1
7.11833,4.9474144,-1.9424303,2
4.2387414,-0.9423892,-8.323163,0
-3.274027,-4.125482,3.4478273,1
4.2357254,4.2194095,5.639822,3
-2.641231,-0.6683228,0.14997378,1
-2.179802,-6.670635,4.138595,1
-1.4724077,6.081351,-10.134785,0
-4.1068993,-6.005257,7.039858,1
-9.729932,-0.0043698605,-4.953917,1
-3.3452625,-4.114356,8.05287,3
4.5047784,-7.373123,3.9805868,2
1.3704207,4.410271,10.154167,3
8.253926,4.487966,4.1890235,2
-2.4178164,-10.291495,0.912568,1
-0.48798865,-4.6959934,-1.6803408,1
0.3156912,-8.520172,-0.57910293,1
-6.7939095,2.4726846,-7.614399,0
2.22167,6.77645,-2.9059153,0
4.598738,0.414156,4.626715,2
6.4865265,-1.3588372,0.23867658,2
-4.8737516,-6.136382,3.6032794,1
-0.5801554,3.992305,-1.5912563,0
-4.328383,2.8350651,-9.604947,0
1.7875816,1.0536208,0.56449467,2
0.7979997,7.2569757,-1.8868107,0
3.520635,-0.99885315,-2.5487585,2
0.6966096,-1.1325802,8.7166395,3
9.002053,-3.2411647,4.437586,2
-7.2146015,-8.658285,-2.1658478,1
-0.54214925,-10.106107,-1.7629141,1
-3.882317,-8.942666,-4.5558095,1
6.089553,7.777281,0.15961654,2
-1.9768684,-9.490371,4.500484,1
-0.5737848,7.242517,-2.8931162,0
5.1071444,-0.24619143,-2.8848894,2
-9.811408,1.4207405,6.698243,3
0.6582629,2.4373648,3.7633429,3
3.5491464,10.991962,2.8584125,3
0.6196087,-0.95580083,-4.7267857,0
-1.699084,-10.018493,-7.4790463,1
8.765798,-5.9784203,1.5687894,2
2.9797013,0.4177016,-5.383239,0
-3.0038064,0.067952104,-4.9792576,0
-5.135044,9.240549,3.0695686,3
-1.0504154,-4.4339585,-7.2098236,1
-9.844563,1.282685,6.9490747,3
3.0329442,-1.6623031,4.6021967,2
-1.0312771,3.0157776,4.6808896,3
6.0462503,6.393978,2.9969435,2
8.14428,-6.9319744,2.9255867,2
5.0464463,5.660904,-5.012521,0
3.5293493,2.0318341,4.160651,2
-5.168159,-0.12585579,1.2718186,1
7.0670414,-4.5370054,-0.75230867,2
-0.81632906,-5.1641836,-1.1069024,1
10.97326,3.2779493,4.102605,2
0.63513684,4.3562503,-3.809967,0
1.511825,7.830072,-1.0641025,0
3.9288301,7.633649,1.5864923,3
-1.3017346,8.28871,0.71606106,3
6.3172626,7.9970617,-2.196645,0
0.5687742,0.64053583,-3.2410798,0
8.933576,-6.8892384,3.5560656,2
-0.97580665,-4.8358946,-4.883025,1
-2.59337,4.6147294,2.9045413,3
4.545046,-0.50689924,-8.768247,0
-6.116537,-3.6143382,5.442088,1
-8.408868,4.1404586,4.442327,3
-3.5385947,-9.850954,-4.311325,1
-3.905093,2.2525024,-9.1655855,0
-8.48444,4.2205243,2.1559458,3
8.172105,5.8203573,2.885274,2
1.768975,5.635092,3.6663213,3
-1.5545367,-3.4138453,-1.8415581,1
2.413441,-0.6736897,-10.066321,0
3.5363662,11.038562,2.995459,3
-2.6393836,1.7357529,2.3124983,3
-3.998998,0.8229096,-7.875177,0
-6.697488,6.307841,-3.5325117,0
2.1462595,-10.360444,-2.4714956,1
3.8175888,-6.6376696,-8.155638,1
0.64644235,6.889084,6.1919165,3
-3.4150922,10.006672,0.76591295,3
-2.4687417,2.2214336,9.941482,3
-8.451173,3.8982456,0.8398169,3
1.7853923,-1.3217095,-13.145646,0
-2.0883179,3.5349433,11.661234,3
-6.2846274,-1.39054,-1.1237524,1
-0.54351157,3.9396951,-6.8258514,0
-6.888254,1.2218215,-3.972217,0
-2.714959,6.427766,3.9208727,3
-7.1634164,-7.072177,0.4766403,1
3.3375158,-8.438489,-2.6104112,1
-9.1789055,3.6552439,4.2536216,3
3.7105393,-5.4496617,-1.2756789,2
-5.5489883,3.3259623,-9.3013525,0
1.3256344,3.7538404,-1.4644998,0
-3.3035176,-3.5639136,4.8410306,1
-2.51495,4.311329,0.5749176,3
-1.6101266,2.7996807,-2.4009259,0
-6.708754,-8.029321,-0.67432106,1
3.5648284,5.8254204,1.5594144,2
0.9130702,-6.7345724,-5.6273384,1
-6.695949,-3.0442965,-7.0184755,1
-7.0833526,-4.635272,-5.119686,1
1.3311216,-1.5683622,-5.6076903,0
7.8000126,-3.8194015,-1.3345603,2
-6.26822,1.9922024,-8.890075,0
-2.6497917,6.0263147,1.2291003,3
-0.20620665,-5.8967648,0.052361183,1
-2.2391005,-9.585923,3.8826158,1
3.5488846,-1.797008,5.9469724,2
5.0942564,0.50697523,0.40879235,2
0.18254682,4.9404864,1.6990858,3
3.9232764,-4.9164076,-1.5703726,2
-9.010359,-5.9559603,-2.481647,1
0.7039784,0.9490554,7.3214583,3
2.9065437,-7.4950347,-0.3716734,1
1.5450593,4.7778306,-2.683031,0
-2.013162,7.791322,-3.9092543,0
1.1381408,-3.8956506,-9.429266,0
-4.0780945,-0.48790777,9.397515,3
-11.160789,-2.6913507,-3.4902263,1
7.471882,-2.778524,-1.4175828,2
2.1785927,4.744074,-9.0888405,0
-5.9415545,-3.611081,-3.9781919,1
-4.0622177,-5.2996197,-5.403153,1
-9.228855,0.069148295,-3.3381321,1
-4.398668,2.114805,-0.24517982,3
5.959835,0.14440551,-3.2411675,2
6.783237,-4.044737,-1.654898,2
0.44658324,-6.7205043,8.113498,1
-5.473489,1.7883055,-7.7354484,0
-8.568142,3.9715085,1.0252059,3
0.5539937,0.039047867,1.0219674,2
3.7874537,-2.2275953,5.6386395,2
9.132756,-0.32637197,-0.29928592,2
-8.858026,3.966693,1.9004081,3
9.037287,-4.5192494,3.3701973,2
4.396686,5.015407,-0.98186827,2
7.6609917,-0.6956176,4.464788,2
8.437095,2.846699,0.75983065,2
0.77142644,-0.5875289,3.7113788,3
4.411859,2.2951865,8.562017,3
3.4537919,4.9441385,1.8166176,2
2.857073,4.2628403,-1.7552687,0
3.0295324,-3.4629555,-8.216091,0
0.18918586,-6.375533,-6.09787,1
4.081946,-3.0099704,9.173713,2
1.7442576,-0.77735454,-7.7002907,0
4.5414605,2.188388,8.550302,3
5.909717,4.861489,-4.939654,0
-1.18551,-3.088663,-8.567537,0
-9.928698,1.2409692,-0.1970925,1
3.4406497,5.086699,-6.337666,0
-1.1794156,3.1545975,-9.325868,0
-3.8511076,-5.5085278,8.3118725,1
1.2125268,5.5070605,-7.7954125,0
2.16554,-6.9062924,-6.440414,1
10.328982,4.6146536,0.8083304,2
4.2334085,5.3532257,-4.0636415,0
-0.30838203,-4.1094384,-6.8210664,1
-1.9852194,1.9581305,-2.2101753,0
1.3476763,4.3863025,2.673124,3
-4.9345794,-6.397531,2.31323,1
1.6026927,2.5156872,-1.7861475,0
1.7942424,6.051249,-7.699867,0
7.8696175,-2.217247,2.1475697,2
8.808711,-4.307248,1.5622922,2
0.6063119,-0.9744531,8.962897,3
-2.0229032,4.499983,6.6710377,3
2.58105,3.856654,2.8686497,3
0.33723742,0.54854095,4.669592,3
10.376448,2.2485662,5.0091667,2
-2.4150941,-1.203145,7.6319094,3
-0.85611534,1.1264398,-2.5876117,0
-0.94412017,-7.346029,6.0165133,1
-4.939421,0.30159307,9.369579,3
-4.2096868,-9.466011,-7.5222564,1
-3.8909585,8.545034,-1.9304503,0
-8.140445,1.6266738,-1.6564654,1
0.23921764,4.0790687,3.5415123,3
-4.159504,4.5236406,0.18842378,3
-3.3363845,6.6033325,-2.4301703,0
-2.4502182,-11.842278,-5.4401093,1
-1.7982147,-3.203767,5.690659,3
-1.0791456,-1.1089908,1.7480053,1
6.4629717,0.8161928,-7.4066515,0
2.5055485,-0.5670916,-12.916952,0
-1.3727303,-2.5910656,-4.3755984,1
0.14356804,1.3540964,3.490759,3
-5.1599174,2.2770302,1.8707142,3
-2.8995662,2.6265423,-9.808116,0
10.400877,3.8622713,-0.34059528,2
-0.8988827,8.292239,4.621365,3
-4.4975934,-0.075867854,8.991153,3
-7.2337584,-8.369757,-2.5680072,1
-5.093141,-0.23442732,-8.498364,0
1.3197602,3.6207802,8.418334,3
8.278685,-4.0745263,0.7050399,2
2.58596,-1.6860502,-9.704103,0
4.5387716,5.0813417,-1.8839495,0
-0.02104555,-3.9569764,-4.909737,1
-2.5749242,-10.161583,0.2453616,1
-1.0499701,-4.6350927,-2.3002694,1
7.3271017,-2.8913746,1.1602241,2
-1.1176176,7.479864,7.6283884,3
-7.9949503,-3.3133776,0.5472501,1
-2.4643264,8.726713,2.0604746,3
4.092011,-1.3675836,1.4308131,2
0.66946894,-2.0120525,-9.386755,0
-5.8156414,4.729368,-9.373342,0
0.47025275,3.887315,-5.7552986,0
2.687645,10.7948,2.7674003,3
-1.7035884,1.7479833,5.383361,3
-3.8262324,1.7827489,1.8328764,3
-0.72328836,-1.2833873,-3.3977563,0
3.647449,1.4710367,2.8893468,2
-2.7518191,-8.161283,-6.5730643,1
-9.375931,0.26787087,-3.057355,1
-5.497971,-1.4448498,4.494625,3
-10.175499,1.2748092,2.575778,3
-2.005225,7.725271,-4.024827,0
-8.765239,0.482589,5.3221035,3
2.0245156,-3.9045548,-10.413252,0
0.7799936,4.960188,-10.571351,0
6.355827,-6.2393126,0.7650163,2
6.7499847,5.3238993,-2.1370087,2
-1.5388541,-1.163699,-0.54530454,1
8.830236,-4.8725653,1.1846237,2
-4.276305,-0.46298957,-11.029678,0
0.5422379,-1.4092565,9.238434,3
-4.303066,-1.8734409,-3.2789776,1
2.9518633,2.1100338,2.256706,2
5.840143,2.2550519,3.0790532,2
4.0130086,-1.5191686,1.4350327,2
-7.116677,-1.7052861,1.2473826,1
9.908948,1.463563,3.2371411,2
-7.1425104,-1.7379037,-1.0503575,1
1.302945,-5.74069,-3.1170583,1
9.581354,4.3827033,2.659564,2
-4.589645,2.4528234,-9.512705,0
3.7380304,-3.0090308,-6.5715594,0
0.53195786,7.485106,9.110588,3
-2.111877,1.1767783,1.1234334,3
-9.516378,-2.9052556,2.0207691,1
-8.997917,1.9357412,-1.3266903,1
1.35206,2.6041973,2.2872972,3
-5.518552,-2.1087494,-5.3121533,1
-2.7357872,-0.9655734,8.983851,3
-8.236691,-2.3993564,-6.4062743,1
3.0113711,-0.6076673,3.3466606,2
-2.8247693,5.54565,0.8097467,3
-9.370727,-3.3886225,4.0400906,1
-3.9858906,3.3001652,-8.033273,0
-2.1169043,-6.9932623,0.62431616,1
1.6095426,5.938927,-1.4768661,0
-1.9298761,-6.282356,-9.377264,1
-2.3991103,-4.157354,2.0896444,1
4.978061,-2.314357,-8.37959,0
-4.7229705,-1.019084,3.4448662,3
-11.158521,0.85069245,3.2442057,3
5.9562726,5.1818776,-1.463962,2
-0.40500182,3.6724603,-8.029039,0
-4.5199943,-8.912587,-7.4989495,1
2.9283903,0.5350607,-5.1694927,0
0.30398443,-2.502994,-7.325735,0
8.063486,1.9348308,3.91407,2
1.6918203,-2.0504744,-9.915846,0
1.5666292,7.2299414,-7.6050124,0
4.718139,-2.7111213,8.880285,2
-5.8990607,-0.8887345,0.5554598,1
-4.343371,2.1514757,6.4083757,3
-7.3645363,-3.969874,-3.5723736,1
5.5961637,2.3062756,-6.231323,0
-3.6860602,7.8961205,-0.49842396,3
-9.632401,-0.046462417,-3.7011752,1
0.093520775,-9.991562,-3.5173414,1
-3.0631106,-0.9720053,-3.509912,1
5.9484224,0.77424127,-6.76215,0
-4.6304026,6.6331744,-3.7386417,0
5.413896,-2.1716993,-9.006895,0
-4.9143147,0.1831466,-3.0112352,0
3.1019883,1.5710427,-3.6009722,0
0.45343012,5.212071,-8.838358,0
3.4916234,-2.3952115,6.16079,2
-1.3115118,-6.4574246,4.617683,1
4.006803,-7.1562943,1.0464634,2
-1.153071,-7.499075,0.59998256,1
-0.623098,3.3514102,2.6299028,3
-1.6875618,-5.353881,-1.4890114,1
4.263332,-4.9141507,2.3234944,2
-0.19420192,1.9961112,9.59533,3
-0.21787317,6.7555666,6.1627855,3
-0.04265297,8.452548,5.1231585,3
-5.296923,2.9590664,-9.83284,0
-4.6705666,-8.735737,-7.3788486,1
0.87340164,-6.178376,3.5852497,1
5.486487,8.085663,2.610503,2
-0.26329038,-7.673381,-0.366338,1
-1.0829668,-9.484295,-7.10228,1
-2.4155805,4.318704,10.837597,3
0.71204704,3.3753252,2.1328387,3
5.8920937,2.9268394,3.1011536,2
1.099888,3.8938496,7.7998238,3
1.2293416,2.4271047,2.854182,3
-7.5157256,-6.0621457,-3.305397,1
-2.659873,7.5709496,7.087496,3
-3.3386023,9.722769,-1.0653254,3
-8.66802,5.6323123,1.5675048,3
-5.2649927,-4.7957816,-2.6763816,1
-0.82104856,10.118886,-2.12122,0
4.3474607,3.7449598,7.60695,3
-8.002993,1.549188,-4.4498887,0
3.2240586,11.312464,0.0392222,3
-5.2206955,9.264009,1.6552076,3
0.62918085,-3.4551198,-2.028349,1
11.679969,0.6851072,-0.14025249,2
-4.9880958,6.890406,-3.1013286,0
8.803688,-4.218568,1.1695964,2
1.4233556,-7.5987616,-2.4573162,1
9.302934,-6.4501996,4.05223,2
-3.56796,-5.6008143,7.1343536,1
-3.0656538,-1.3886238,-7.8574104,0
3.928494,-3.4233577,-3.615371,2
0.66815543,-11.036363,-1.6383848,1
-4.883469,7.669492,-5.121094,0
6.4235945,-0.79817015,3.5539174,2
8.845118,-5.650974,3.1370792,2
-4.6431956,-8.593018,-7.80229,1
-2.6956902,-10.536514,0.8668477,1
-3.629544,6.263606,-4.8613734,0
6.9746222,-5.4270062,0.21281514,2
0.6643404,4.3036127,-6.1638055,0
-1.7746149,-6.316873,4.0202637,1
-7.192326,-5.2525835,-4.6029167,1
-0.6530926,-6.1477575,-5.7489963,1
3.1563966,7.5016503,-0.98479646,0
-2.4443579,-0.70372236,10.861381,3
-7.0926576,4.849598,2.463588,3
5.7316303,-2.890973,-8.390071,0
-1.421102,8.450395,1.6474173,3
1.1750399,-3.8674972,-4.237602,1
-3.7924066,8.2156315,4.5078583,3
4.4846487,-2.684449,8.65849,2
-5.581369,7.7346034,2.9211018,3
-5.477054,1.4882653,-10.812867,0
-3.5908947,-4.947337,0.9497507,1
0.5321063,-1.9452312,-1.8237089,1
-0.112475105,-9.327555,-1.7233152,1
-9.681175,1.6216824,-0.53984433,1
0.9989737,-8.841104,0.124638386,1
-0.4176739,0.61037576,-6.2078066,0
-7.587083,3.5757406,0.8872714,3
-0.37255776,-3.512169,-6.695969,0
0.19464277,6.1352386,-10.460377,0
-8.259377,1.1501067,2.8974795,3
-1.6565564,-1.388917,-0.1747625,1
-6.425445,-3.128456,4.5813565,1
-2.958152,-2.3893125,-4.898797,1
-4.649614,2.7983804,-7.935155,0
3.6177409,6.3613834,-5.046089,0
0.16234435,3.0067677,9.89884,3
-4.511193,-1.3059975,-9.909654,0
3.4083374,0.93087053,7.1823897,3
-2.260777,2.3533924,-10.0676565,0
9.593423,-0.47192642,-1.8609983,2
5.219088,5.93557,-2.0179143,2
-0.24061656,5.038435,10.770405,3
2.3408244,2.7764404,-1.7255903,0
-7.8759713,2.272476,-6.2657638,0
7.3888845,-6.555724,2.1166396,2
3.6077304,3.7968638,-7.416237,0
4.43813,6.744112,-6.9899573,0
2.439615,-3.2104027,-2.208984,2
-1.6116117,-4.696509,4.663829,1
-3.8254943,-1.8932871,-10.461727,0
-5.0636177,-0.22957596,-0.038586754,1
-4.391456,2.2265491,6.330402,3
0.4701389,4.772689,-5.163781,0
6.7324057,3.7912,-0.21676688,2
8.090076,-3.4079068,-3.0292504,2
-3.2667358,-6.7157526,-4.3159657,1
-2.2982929,-2.477787,9.404884,3
2.4685616,4.452015,8.117874,3
5.504846,-4.011187,2.9432206,2
-5.3167486,-2.6667228,2.2741218,1
8.079644,-2.8540885,-2.6173983,2
-3.443067,9.769332,0.88525605,3
-0.1592298,-6.0842605,-0.009481739,1
3.6772652,5.374429,-9.137662,0
3.5920124,6.2951756,-7.8050385,0
-4.277721,7.2843537,1.565463,3
-1.4115574,6.2151465,-10.055145,0
-3.005691,1.027192,1.9596719,3
1.625187,-8.052631,-5.465158,1
-6.886459,3.6999707,-5.066717,0
0.66967225,-6.0769567,4.815023,1
4.4136286,0.74965763,-6.833702,0
6.5335913,-0.22011542,-4.3481865,2
3.5936177,5.4473023,-2.8810518,0
-2.484146,-1.5162097,7.960871,3
-3.3432078,-6.664228,-4.3260856,1
-9.241216,-1.6126525,-3.5168643,1
0.09356768,2.2030137,4.6754346,3
-10.11737,0.29178157,4.165816,3
-0.7375993,6.6460934,-1.9378228,0
-0.34131718,-1.6329199,3.9673114,3
-5.5773444,4.5953693,-8.683108,0
-2.3015747,-1.455435,2.713034,1
-10.384329,1.9629139,3.568056,3
-0.15623471,-0.07120777,2.732276,3
-10.147576,0.7697877,-4.869828,1
-7.1164207,3.1971593,-5.2902718,0
3.7869923,-5.3627234,-1.4904975,2
4.738648,0.6504867,3.7603106,2
6.8357396,0.43060678,-0.9864631,2
-0.6615674,6.4029574,1.9084802,3
9.559616,2.7516696,5.023022,2
-3.864285,0.5432977,3.972164,3
1.6074187,2.4425833,10.033121,3
-5.1185937,-0.39369634,-9.015446,0
8.086266,2.3809247,4.151296,2
-3.6066713,1.2135122,-9.361303,0
2.8387513,3.8798943,-0.94652104,0
-5.568829,-0.17999774,-0.1461163,1
3.3803022,-9.025738,-3.3191319,1
3.4965944,5.6859593,-4.9306784,0
-0.6215405,-9.92221,3.5636258,1
-2.2637694,-0.88985205,9.491278,3
-0.7145001,3.2526934,-9.193139,0
9.647993,3.1973956,-0.34402213,2
-1.8617834,2.1800363,-0.637508,0
-6.433739,1.8152592,-7.9049306,0
0.2396942,-10.668936,-1.474451,1
0.31666407,-2.9355774,-5.003284,0
3.5135505,-3.3452938,3.9106085,2
0.8597143,-8.913913,-4.9239006,1
7.9110518,3.5797994,6.5478206,2
-2.6125398,-0.065429874,-2.6786795,0
1.272383,6.1629915,8.8644905,3
-8.059817,-3.4154859,0.9751574,1
-0.0359034,-9.893091,-3.3542259,1
-3.6614022,-6.8817906,5.872774,1
2.6036692,5.814215,7.971884,3
6.365865,4.684506,-0.30077738,2
-8.406498,-5.758529,-3.3793187,1
1.003026,-2.6747973,-4.1731653,0
-6.3007884,1.3866765,1.2884474,3
0.107596114,-1.2577566,9.544355,3
-3.0823793,6.068205,-2.9071727,0
-7.8581448,4.242507,3.8691108,3
1.5886986,7.001609,-6.3681927,0
-5.04675,1.1024168,0.6380542,3
-0.13629268,0.5634222,-1.7967082,0
6.0711575,4.577712,5.7474847,2
-0.35387608,-9.249521,4.2613463,1
-2.1153898,4.2202163,-4.746924,0
-2.1574106,4.121543,-5.207317,0
9.2014065,0.84145015,-2.322412,2
6.656697,-4.501411,4.3278594,2
9.793412,2.7748368,0.29018342,2
-6.5504413,-3.952885,0.09090725,1
5.560725,5.671511,-8.764942,0
-4.3635216,-1.210378,-4.530814,1
5.5421004,-1.2082667,-7.464931,0
-3.0074358,8.129841,-5.808564,0
-6.269125,6.8109307,-3.9545412,0
-5.0783978,0.40149093,-9.572863,0
-5.7284036,-3.2255726,-1.306798,1
5.6677613,5.232783,-2.4018354,2
-1.6484575,5.696434,-9.269268,0
-3.6369534,6.1987047,-9.376764,0
6.3151503,3.0569274,-0.4802777,2
0.9761781,-2.450413,-4.829338,0
-3.2840261,5.707225,10.162103,3
4.817128,-1.303836,4.4361835,2
-5.1291656,7.7149534,2.4869776,3
1.6473063,5.6255627,2.4293907,3
0.8868927,-6.008155,-5.314647,1
3.5341628,5.455579,-3.598908,0
0.16010697,1.9960592,1.2836177,3
1.1423721,3.9901845,-5.1985946,0
-1.53567,2.4924705,-0.46281245,0
-5.157562,-0.5552823,-2.8354661,1
1.9656719,-3.055545,-0.7379464,2
1.9935976,6.492273,6.352505,3
0.024957355,-10.359145,3.204469,1
2.896938,-7.5628676,-0.45113212,1
-4.4634447,-2.240677,3.0795147,1
7.291225,5.59781,-5.0894895,0
-1.3214716,-1.0883752,0.2187087,1
-1.1305497,3.0885296,5.0179906,3
3.2448316,-3.3541493,7.4868784,2
11.316991,3.5199256,0.67854285,2
10.956475,1.1067194,3.064358,2
-0.15091859,-5.4044104,-5.7840614,1
-4.474422,-8.859727,-7.840721,1
-9.752078,-3.7622561,-4.677279,1
0.6948343,-4.037969,7.020722,3
-4.2720404,1.4244031,1.3373668,3
-0.36041936,-1.8449681,-7.802581,0
10.055287,2.19214,5.474554,2
-2.4827406,-9.082778,4.4688053,1
1.2198904,-9.832023,-2.6081548,1
3.1200113,11.044813,3.1102114,3
-2.5727725,-6.598026,6.8371105,1
3.2346475,-1.7262188,-2.615174,2
-0.9184442,-1.9201838,1.3701861,1
8.567872,3.4992688,-2.5937312,2
6.4062395,5.747035,1.69342,2
-5.397369,-3.7066667,2.73872,1
7.563648,-7.183243,1.0192125,2
0.8230934,-2.199169,-2.1133885,1
0.17570956,-7.618684,-1.0564158,1
8.154984,7.810375,-0.7384706,2
-0.58653927,-7.807596,-0.31480244,1
-6.4557614,-2.2868376,-6.1405234,1
-5.9184656,-2.2782388,4.862321,1
4.862617,4.280155,2.7121322,2
-1.8452152,-2.7509568,-7.0945,0
-4.939964,-5.150466,7.0690117,1
7.8255925,3.9096198,5.3450885,2
9.721014,-4.1898894,3.1993632,2
-0.41323945,-5.1896625,-4.1330824,1
0.7892441,-10.883219,-1.6220772,1
0.947262,-9.591176,4.9480815,1
1.2382274,-2.2428198,-4.8945966,0
8.232412,6.027184,3.4038405,2
-6.383069,-0.04926607,0.9458993,1
5.522742,-2.3686566,-1.1553425,2
-2.0485985,4.94753,6.9732957,3
-0.7990618,0.49791396,10.729368,3
-1.1027483,-8.746032,-0.016439306,1
-4.9087987,3.0943315,-6.3024645,0
-9.79484,-0.083786435,4.331786,3
1.6992099,-1.6931975,9.719796,3
3.2677321,-6.8896556,-3.297119,1
-3.9116614,-7.3252983,4.161772,1
-4.294597,-8.769103,-4.9875097,1
0.3554988,5.5048,5.5675564,3
2.2618349,7.695215,-1.5602196,0
1.2596772,1.6676139,-6.304086,0
-10.3678665,-3.2878249,-4.018277,1
6.1844916,2.8113916,5.702683,2
-3.159573,3.0209572,7.710201,3
6.6848917,-5.920161,5.3764215,2
6.471179,1.596987,7.5755,2
1.6047367,3.6653786,10.238136,3
-9.672291,-4.1439524,1.9449002,1
6.192064,4.7014112,-2.9224248,2
-2.4165921,2.4348013,2.4139533,3
7.8324747,-2.802576,-1.0894836,2
1.8954393,6.910901,8.323697,3
-9.646551,4.106901,1.0427442,3
0.37818003,-3.3892727,1.3807893,1
4.690247,7.4715276,4.234937,3
-0.102608226,-7.7139597,3.4046996,1
0.7491747,5.140808,2.0533123,3
3.4899743,-7.232406,1.7548355,2
-2.9323478,-8.148062,3.844803,1
-2.643172,10.394005,2.6761463,3
4.084379,0.95878255,-7.8340173,0
6.9184318,-4.564563,-0.7530972,2
-2.1436024,-9.885435,4.2261724,1
-6.47673,-3.0666392,-6.716417,1
-10.478856,-3.4234693,-3.827696,1
1.5987,-8.96864,-2.6928217,1
5.0513206,5.208058,-5.037791,0
6.722875,7.5230904,-2.9436114,0
-1.8356979,0.0024504976,3.877017,3
-5.754743,-3.0840967,-4.4497676,1
10.015148,1.6258768,-1.7952034,2
-2.9923332,-9.418582,-6.9904222,1
-5.297673,-7.9916425,0.47034493,1
2.141395,6.1099253,-1.142923,0
6.023631,6.9601297,-3.897356,0
0.94684476,-2.9354374,-4.765348,0
-2.0109797,-8.991144,4.057776,1
2.5226486,0.5307884,-5.2002854,0
0.22963822,-6.890215,6.154842,1
-9.6738205,3.607439,5.7292986,3
-0.93135846,-3.3848636,-1.450142,1
-6.720885,1.7868686,-3.9680586,0
3.0178795,-0.06701429,-4.5914087,0
4.67613,4.89596,-1.353739,2
4.0190144,2.0742614,-4.244908,0
-0.053859644,-5.260441,-2.7577527,1
-9.149198,2.2832212,3.7046077,3
7.1808,5.446882,4.1546245,2
-0.13505758,1.6191545,-4.8665733,0
6.744175,4.7445593,4.6659226,2
-0.66531676,-4.468323,3.9212954,1
4.3858776,-7.3086824,3.6625087,2
2.0522716,0.41691187,-8.653027,0
1.2994937,1.0833746,-9.074442,0
-7.860172,-6.8741264,-3.0462413,1
